kew_word,text_window,file,period,key_word,sentiment,confidence_score
Italia,"que usted parece echar de 
 menos ? -Todo aquel para quien la esperanza no 
 sea precisamente lo mismo que la realidad . -¿Expone usted así el temor de que la 
 realidad en cuestión se aplace por mucho tiempo ? -Todo lo contrario : abrigo la 
 convicción profunda de que por ese o por otro camino no ha de 
 tardar en sonreírme la fortuna . -Hum ... no tiente usted a la 
 felicidad , Lozano ... Ayer me oyó usted decir a la marquesa que no 
 era imposible que me decidiera a seguirla a Italia ... -Si conservo la fe de usted , su 
 partida no habrá de reducirme a la desesperación . El día infalible 
 en que vea cumplidos mis deseos , seguiré a usted cualquiera que sea 
 el país donde respire . -Pero desgraciado ¿ olvida usted cuánto 
 malo se ha dicho de las mujeres por los filósofos , los poetas y los 
 amantes ? ¿ No podría suceder que cuando usted llegase colmado de los 
 favores de la fortuna , radiante de dicha , ebrio de amor , hubiesen 
 radicalmente cambiado los sentimientos de mi",SPA3012_Barreras_ElEspadachin_annotated.xml,1880-1899,Italia,Very Negative,0.6535796523094177
Italia,"mayor inmoralidad , y en los   pueblos como en los individuos ésta lleva siempre consigo la decadencia ; así el imperio de aquella poderosa   nación que había dominado el mundo , nos presenta   en sus postrimerías una serie de traiciones , de tiranías   y de asesinatos . Como si Dios se hubiese valido de los bárbaros del   Norte para castigar tanta maldad , vinieron éstos en   inmenso número , semejantes a las nubes de langosta   que talan un campo ; y suevos , vándalos y alanos se   derramaron por las Galias e Italia , se detuvieron en   los Pirineos , porque ignoraban con qué clase de gente   tendrían que habérselas , después de haber transpuesto   aquella inmensa y natural muralla . Por fin , atraviésanla en el año 400 de nuestra era y descienden de sus cumbres como el agua de una cascada o la hirviente lava de un volcán , devastando cuanto encuentran a su paso . Al propio tiempo se lanzan sobre Roma , 
 asesinan y saquean ; fuertes por naturaleza e imponentes por el número , nada hay capaz de resistirles . Tras estos pueblos sin",SPA3028_PascualDeSanjuan_Flora_annotated.xml,1880-1899,Italia,Very Negative,0.653332531452179
Italia,"Juan de Mesa y Diego Martinez ! Sonrióse el lego y preguntó á su acompañante , mirándole de una manera diabólica : -¿Qué hubiera pasado ? -No me veria hoy sin títulos y honores ; no triunfarían doña Juana Coello y sus hijos . -Pájaros de cuenta debieron ser esos bribones , que habéis nombrado . -Fueron los asesinos del secretario Juan Escovedo . -Oí hablar de ese lance en otro tiempo . ¿ Qué fué de los tales ? -Ya os he dicho que á Miguel del Bosque le dieron sus dos cómplices de puñaladas , porque vino de Italia a declarar su crímen y el de Antonio Perez ; Diego Martinez , el mas revoltoso y endemoniado de ellos , tuvo gran parte en la primera sublevacion de Zaragoza y murió en la refriega , y Juan de Mesa , que también anduvo en la danza y era un pícaro redomado y muy dañino , siguió la fortuna de Antonio Perez : ignoro su paradero desde la muerte del antiguo Secretario . Subian entonces el caballero y el lego la falda de aquella eminencia , sobre la cual se hallaba situado el antiquísimo castillo , y en la que",SPA1018_Andueza_DonFelipe_annotated.xml,1840-1859,Italia,Very Negative,0.6489811539649963
Italia,"pagano o cristiano : se sabe únicamente que juraba por Epona , diosa de los caballos , como cualquier auriga del Circo . Inútil decir que no siendo pícaro ni bribón , que siendo honrado vel quasi , no habría hecho adelantos en el oficio , a virtud de aquella ley , no sé si natural , que el pueblo expresó en este adagio dialogado : -Abrenuncio , Satanás ... -Mala capa llevarás . Tenían aquel día los venteros a comer , además del personal ordinario de la mansio y los espoliques de Numisio , dos viajantes de comercio de Italia , un industrial de Lugo y cuatro funcionarios del Estado destinados a Osca ( Huesca ) , Caesaraugusta ( Zaragoza ) , Segovia y Legio Gemina ( León ) , que habían llegado poco antes con la posta y a los cuales estaban ya sirviendo la comida en el triclinium o comedor pequeño del hostal . En el otro , el reservado o de « distinguidos » , cubrió Bilistago con sábanas que empezaban a deshilacharse pero de inmaculada blancura , los éticos y raídos sofás en qué había de reclinar su cuerpo para comer Numisio , y de los",SPA4021_Costa_ElUltimoDia_annotated.xml,1900-1920,Italia,Very Negative,0.6466305255889893
Italia,"hubiera muchas que te igualaran , más 
		 fecundo sería entonces nuestro reino . -Pero , ¡ ay ! , 
		 ¡ qué miserables somos , Casimira ! ... ¡ Tener que soportar 
		 esos amantes que nos llaman cien veces ingratas con fieros 
		 o lacrimosos ojos , y que recomiendan la modestia de las mojigatas 
		 y lo que ellos llaman decoro y moralidad , ni más ni 
		 menos que un cura de aldea ! Ya no se puede vivir alegremente 
		 ni en España , ni en Francia , ni en Inglaterra : la 
		 misma Italia ha perdido su tan renombrada originalidad en 
		 materia de amores y una imaginación ambiciosa y sedienta 
		 de algo nuevo apenas encuentra a dónde volver los 
		 ojos . -Algo hay de cierto en eso ... pero una imaginación 
		 activa se agita , se revuelve , y concluye al cabo por hallar 
		 un recurso . -¿Cuál ? ... Todos están gastados , 
		 así para ellos como para nosotras . De ahí el 
		 fastidio ... ¿ Sabes lo que se me ha ocurrido alguna vez ? ... 
		 Que en Rusia encontraría lo que busco .",SPA2002_RosaliaDeCastro_ElCaballeroDeLasBotas_annotated.xml,1860-1879,Italia,Very Positive,0.6413125395774841
Italia,"llevarse hasta do se hallare , se lo escribirá el cardenal Granvela , el cual , por amor mío , y porque mejor y más secreto se haga , se a encargado della hasta ponerla con vuestra alteza con quien el dicho cardenal se dará la mano y correspondencia . De nuevo suplico a vuestra alteza se la dé con el mismo , y que desde luego entienda que es madre de padre y hijo . La que verdaderamente te parirá es mujer de las nobles y señaladas de aquí , y de las más hermosas que ay en toda Italia : que al fin con todas estas partes y principalmente la de la nobleza , parece que podrá mejor sufrirse este deshorden . Esto es , señora , en quanto a esto . -De Nápoles , 18 de julio de 1573 . -Besa las manos de vuestra alteza su muy cierto servidor y obediente hermano , Don Juan de Austria . » Este presto llegó al fin , y el 11 de septiembre dio a luz Diana Falangola una niña , que fue bautizada con el nombre de Juana ; hízose cargo de ella al punto el cardenal Granvela ,",SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Italia,Very Positive,0.6373192667961121
Italia,"pesares y las contrariedades , le consumía . Su rostro marchito delataba el más profundo abatimiento y la más negra melancolía . Esta pasión de ánimo se había acentuado particularmente en los últimos meses : no vivía más que hacia dentro ; si algún átomo de vida chispeaba aún al exterior , esa se le había concentrado en los ojos , que todavía relampagueaban a trechos con alguna llamarada de pasión . Hacía horas que había ocurrido la catástrofe del observatorio cuando llegaba a Tarraco un correo del Emperador , llevando una misiva de Theodosio para Numisio , escrita en Italia a los pocos días de la victoria alcanzada sobre Eugenio y Arbogasto el 6 de Septiembre de aquel año 394 . El sentido de la epístola imperial era como sigue : « Después de dos años y tres meses , no diré de reinado , de tiranía , el nuevo usurpador Eugenio ha recibido la muerte de mano de sus propios soldados ; Flaviano ha sucumbido combatiendo en las avanzadas de Aemona ; Arbogasto se ha hecho justicia a sí mismo , suicidándose . Pero van saliendo demasiado al pie de la letra tus predicciones para que me sea lícito",SPA4021_Costa_ElUltimoDia_annotated.xml,1900-1920,Italia,Very Negative,0.6321073174476624
Lisboa,"descalabros que habían sufrido y porque no veian llegar los prometidos socorros del estranjero , estaba el prior en el caso de arriesgar en una batalla decisiva todo el porvenir de su causa . Al fin vió don Antonio reunido un ejército de diez y seis mil infantes y dos mil caballos , pero la mayor parte era gente indisciplinada , y no pocos moros berberiscos sin entusiasmo por la causa que iban a defender . Sin embargo , la prontitud con que se dispusieron les dió lugar a elegir una ventajosa posición antes que los españoles pudiesen llegar a Lisboa , y sentaron el campo a una milla de esta ciudad que resguardaba uno de sus costados , teniendo al otro el Tajo donde contaban con cien embarcación es , de los cuales , cuarenta y dos tenían numerosa artillería , y delante , es decir , por el único lado por donde podían ser acometidos , un riachuelo de escarpadas orillas que difícilmente podian atravesarse , á poco que fuesen defendidas . Bien atrincherados , con el descanso de algunos días , y con un plan estudiado detenidamente sobre el terreno , era mucha su ventaja sobre los españoles",SPA1014_OrtegaYFrias_Cervantes_annotated.xml,1840-1859,Lisboa,Neutral,0.7970680594444275
Lisboa,"como siempre a consolarme ... 
 ¡ Gracias ! — Vengo,—respondio fray Manuel con ternura,—á recordaros que es infinita 
 la misericordía de Dios , que jamás desoye nuestros ruegos si tenemos fe 
 en su divina justicia ... — Sí , padre mío ; fe en su santa justicia tengo ; sufro con resignación los 
 dolores que me envia ; pero nada espero en la tierra . — ¡ Eso decís cuando ha sucedido lo que no pudisteis esperar , porque lo 
 creíais imposible ! Cuando os participé mi esperanza de que don Juan 
 volviese de Lisboa sin casarse , me respondisteis con una sonrisa de 
 duda . — Es verdad,—repuso la joven;—pero ¿ de qué ha servido ? Don Juan se 
 encuentra en poder de su rival ... — Lo sacaremos de su prisión . Andrea movio tristemente la cabeza . — Ya sabeis,—añadio el carmelita,—que no me entrego fácilmente a risueñas 
 esperanzas , para evitar desengaños que no hacen más que agravar los 
 dolores ; pero esta vez , si Dios quiere ayudarme como la anterior , 
 volverá don Juan a Madrid antes que un nuevo día . — ¿",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Lisboa,Very Positive,0.7332390546798706
Lisboa,"Madrid a 
                                     cañonazos para instalar decentemente la República ... Te 
                                     desbancaron , chico , te desbancaron ... Quedóse Jacobo estupefacto al oír tales noticias , y cogiendo a 
                                     Diógenes por un brazo , exclamó muy inmutado , como si aquella 
                                     inesperada catástrofe política tuviera para él gran importancia : -¿Pero qué estás diciendo ? ... ¡ Eso es imposible ! -¡Polaina ! ... Ven acá y te lo dirá quien lo sabe . Ayer presentó el 
                                     italiano su renuncia a las Cortes , y una hora después estaba 
                                     aceptada ... Hoy ha salido para Lisboa a las seis , y a estas 
                                     horas estará ardiendo Madrid por todos los cuatro costados ... 
                                     Más de veinte telegramas hay ya en el Grand Hôtel pidiendo 
                                     cuartos . Y mientras esto decía Diógenes , muy acalorado , subía con Jacobo 
                                     las gradas que llevan del patio a la terraza del Grand Hôtel . Cualquiera hubiérase creído allí en un salón aristocrático de la 
                                     corte de España : oíase hablar por todas partes en castellano , 
                                     con esa vehemencia y esos gritos propios de los españoles cuando 
                                     se exaltan , y en",SPA3013_Coloma_Pequeneces_annotated.xml,1880-1899,Lisboa,Very Negative,0.6923068165779114
Lisboa,"la pantalla y vimos a nostramo muerto con un balazo que le había entrado por el ojo izquierdo . Reuní la gente , mandé hacer fuego sobre el enemigo y no nos contestaron . A la mañana siguiente volví a ver , lívido y helado , el cadáver de Marchena . El infeliz Carando había dado la vuelta al mundo . Cuando teman ustedes que les ocurra alguna desgracia estén tranquilos , porque todas las desgracias son traidoras y llegan cuando no se las espera . Me hallaba embarcado en la Vitoria , que estaba fondeada en el puerto de Lisboa , cuando murió mi madre , y el telegrama anunciando a mi comandante tan triste suceso llegó a la capital portuguesa cuando ya nos hallábamos en alta mar . Quince días después fondeamos en Cartagena ; salté a tierra , llegué al casino , mandé preparar el almuerzo y escribí a mi madre una carta cariñosa dándole cuenta de lo mucho que me había divertido en Lisboa , donde Su Majestad el monarca portugués ( q. e. p. d. ) había obsequiado galantemente a nuestra escuadra . Cuando volví a bordo aquella noche me dijo mi compañero y amigo ,",SPA3021_Lanza_DesdeLaQuilla_annotated.xml,1880-1899,Lisboa,Very Negative,0.6877973079681396
Lisboa,"nadie su vuelta a Madrid . El noble mancebo había sufrido mucho en pocos días ; desde que se 
 despidio de Andrea , y escuchó las severas palabras de fray Manuel , su 
 espíritu había sostenido una lucha muy dolorosa , y como el resultado de 
 su sacrificio había sido una nueva herida en su dignidad , en su amor 
 propio de caballero y de hombre , había concluido por desesperarse , 
 siéndole indiferente cuanto le pudiera suceder , no temiendo lo malo , ni 
 deseando lo bueno . Desde que había salido de Lisboa , su pensamiento constante había sido 
 Andrea ; pero aún dudaba y luchaba , vacilaba como siempre . Su conciencia 
 había empezado a despertar , su juicio a modificarse , apreciando de 
 distinto modo ; pero aún no era tiempo de que su carácter hubiese 
 cambiado . Don Juan había vivido como la pluma que se deja llevar por el 
 viento en todas direcciónes ; nunca había tomado una resolución , el azar 
 se había encargado siempre de decidir y él se había conformado , y la 
 primera decision debía costarle mucho .",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Lisboa,Very Negative,0.6326336860656738
Lisboa,"que le asediaba sin tregua ni descanso , para que dispusiese el proceso contra su enemigo . El viage que hizo entonces para tomar posesion del reino de Portugal y coronarse en Lisboa , dió treguas al deseo que tenia de terminar tan enojoso asunto de una manera , que hiciese comprender á Perez todo el encono , toda la indignacion , que en su alma habia despertado el descubrimiento de su alevoso y calculado proceder . Doña Juana Coello no se desanimó : con una abnegacion heróica y á pesar de hallarse embarazada de ocho meses , partió para Lisboa , á fin de arrojarse á los piés del Rey , y pedirle que , como caballero , hiciese entender á Mateo Vazquez , la sinrazon con que obraba , y le órdenase el sobreseimiento de un negocio , que si llegaba á publicarse con los nombres de los que en él habian tenido parte , no saldria ciertamente muy bien librado el mismo D. Felipe . Pero este contaba con excelentes espías para saber desde las orillas del Tajo cuanto pasaba á las del Manzanares , y no bien recibió aviso de los intentos que llevaba la mujer de",SPA1018_Andueza_DonFelipe_annotated.xml,1840-1859,Lisboa,Very Positive,0.6171984076499939
Lisboa,"Portugal , y le dio orden para que la prendiese en el camino . Tejada se trasladó inmediatamente á Aldea Gallega , llegando á esta poblacion media hora antes que doña Juana Coello ; al entrar la virtuosa matrona en la posada prircipal , se vió rodeada de alguaciles . Sobrecogióse de susto , y habiendo preguntado si aquella escuadra de esbirros se dirigia contra ella , se adelantó el alcalde Tejada para declararle , que quedaba presa . -¿Por qué causa ? le preguntó con altivez la esposa de Antonio Perez . ¿ Ignoráis por ventura que voy á Lisboa al encuentro del Rey mi señor ? -Por eso mismo , y de su órden os prendo , murmuró el alcalde . Doña Juana tuvo que obedecer , así á este mandato , como al que llevaba Tejada de exigir de ella una declaracion sobre las intenciones , que se suponian en Antonio Perez contra Mateo Vazquez , y sus deseos de matarle , por haberse mostrado su acusador público en el asunto de la muerte de Escovedo ; pero tanto la afectaron aquellos rigores y el aparato desplegado contra su persona , que malparió el mismo dia , y",SPA1018_Andueza_DonFelipe_annotated.xml,1840-1859,Lisboa,Very Negative,0.6051601767539978
Lisboa,"señora se sintió profundamente herido . — Esto,—prosiguió el carmelita con tranquilidad,—no es más que una 
 leccion que puede seros muy desagradable por lo inesperada , puesto que a 
 vuestra edad , con vuestro talento y gran conocimiento de mundo creeríais 
 que nada podía enseñaros un pobre fraile : no la olvidéis , señora ; pero 
 sí estas palabras , porque si llegasen acidos de la reina , El Duende , que 
 todo lo sabe , podría decirle que vuestro hijo don Juan fue el primero en 
 revelar el secreto de su viaje a Lisboa . — Es inútil vuestra amenaza,—replicó la duquesa sin disimular su 
 despecho;—nos conocemos , fray Manuel , y debemos hablar con franqueza . 
 Bien ha probado El Duende de la Corte que para vos no hay secretos . 
 Sabíais que mi hijo iba a Portugal y le preparasteis el golpe , que le ha 
 hecho perder una gran fortuna y le ha colocado en un ridículo . Esto , que 
 es la verdad , no saldrá de mis labios más que para vos , descuidad , 
 porque sé muy bien que mi acusación ,",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Lisboa,Very Negative,0.6042495369911194
Lisboa,"— Bien,—dijo el fraile después de meditar algunos momentos;—pues es 
 preciso seguir el hilo de esas intrigas . — No lo perderé . — Se trata de la honra y la felicidad de una mujer . — Tal creo . — Escucha , Martín , y guarda bien en la memoria lo que voy a decirte y has 
 de ejecutar . El sirviente cruzó los brazos y se dispuso a escuchar con religiosa 
 atención . — Es menester,—repuso fray Manuel,—que sepa doña Andrea que su amante la 
 engaña y que dentro de pocos días marchará a Lisboa para casarse . — ¿ Y cómo ha de hacerse eso ? — Como quieras . — No es tan fácil ... — Mucho : sabes escribir ... — Bien , señor . — Doña Andrea empleará todos los medios de que puede disponer para 
 estorbar o dilatar el viaje de don Juan . — Siquiera por salvar su honra ... — Además es preciso que sepamos fijamente el papel que representa ese 
 misterioso embozado . — Para eso,—replicó Martín,—habrá que esperar a que quiera aceptar mi 
 convite ... — Esperaremos . — ¿ Qué más ?",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Lisboa,Very Positive,0.5890234708786011
Lisboa,"y mucho 
 sueño . — Pronto comerás ; y ... en cuanto a dormir , no podrá ser en seguida . — ¿ Por qué , señor ? — Ya lo sabrás ... Ahora lo que interesa es que me digas ... — Hoy a las ocho de la mañana se habrá casado la hija del señor conde con 
 su amante el señor Ferreira de Souto ... — ¡ Ah ! ... — Y según calculo , por el sitio en que a mi vuelta he encontrado a don 
 Juan , hoy también habrá llegado éste a Lisboa . — ¡ Hemos triunfado ! ... — Y hemos hecho felices a dos personas . — Y podremos también volver la calma a la desdichada Andrea ... — Hablaremos de eso,—interrumpió Martín , sacando un papel . —Ahora tomad . — ¿ Del rey ? — Sí . — Veteá comer y a descansar ... — ¿ Y dormir ? — Puedes hacerlo , pero sólo hasta las doce ... — ¿ Del día ? — De la noche . — Señor , he llevado la cuenta exacta , y desde que salí de Madrid he 
 perdido veintinueve",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Lisboa,Very Positive,0.5714855194091797
Lisboa,"gordo ... Anoche ese 
                                     guacamayo de Ponoski hizo un copo de dos mil luises . -¿Está aquí Ponoski ? ... Con gusto le vería , pero me voy mañana . -¿Mañana ? ... ¿ Y adónde demonios vas ? -A Madrid . -¿A Madrid ? ... ¡ Polaina ! ... ¿ A que te peguen un balazo ? ... -¡Chico , chico ! ... ¿ Se reparte por allí eso ? ... -¿Pues de dónde sales tú , embajadorcillo ? ... ¿ No has visto los 
                                     partes ? ... Hoy por la mañana se ha largado Amadeo a Lisboa , 
                                     diciendo : « Ahí queda eso . » Y a estas horas Figuerillas y el 
                                     lorito de don Emilio estarán barriendo las calles de Madrid a 
                                     cañonazos para instalar decentemente la República ... Te 
                                     desbancaron , chico , te desbancaron ... Quedóse Jacobo estupefacto al oír tales noticias , y cogiendo a 
                                     Diógenes por un brazo , exclamó muy inmutado , como si aquella 
                                     inesperada catástrofe política tuviera para él gran importancia : -¿Pero qué estás diciendo ? ... ¡ Eso es imposible ! -¡Polaina ! ... Ven acá y te lo dirá",SPA3013_Coloma_Pequeneces_annotated.xml,1880-1899,Lisboa,Very Negative,0.5671749114990234
Lisboa,"balanceándose al compás de los pasos de su cabalgadura mientras que sus piernas oscilaban por falta de estribos , con aquel aire de abatimiento , y vestido tan pobremente , era un héroe de Lepanto , el soldado más valiente de los tercios de Castilla , ni que el génio del poeta ardia bajo aquella Frente pálida y doblada por el peso de los mas profundos dolores del alma . Al salir de la última calle de la población , exhaló el desdichado poeta un suspiro porque se acordó de que por allí mismo había entrado por primera vez en Lisboa , en medio del estruendo del combate , infundiendo valor a sus camaradas y espanto a los enemigos ; con la mente llena de ilusiones y de esperanzas , con el corazón palpitante de entusiasmo : y entonces salia triste y silencioso , con el corazón oprimido , atormentado por amargas realidades , sin esperanzas , y hasta sirviendo de objeto de risa y burla por el ridículo aspecto que presentaba en tal guisa , con la espalda encorbada y las piernas colgando , sobre el escuálido rocin que muchos años después fue merecedor de un recuerdo y de la",SPA1014_OrtegaYFrias_Cervantes_annotated.xml,1840-1859,Lisboa,Very Negative,0.563396155834198
Lisboa,"Miguel poco 
			  entusiasta , quería con moderación a doña Luz ; pero la 
			  quería con toda la fuerza de alma de que él podía disponer 
			  para el cariño , que era poquísima . Doña Luz , en cambio , 
			  idolatraba al cura de cierta manera . Se complacía en aquella 
			  transparencia , en aquella nitidez , en aquella bendita vaciedad de su 
			  espíritu , y le mimaba y agasajaba como a un niño 
			  pequeñuelo . Por medio de un contrabandista que iba y venía con 
			  telas de algodón , hacía traer de Lisboa para D. Miguel el 
			  rapé más selecto ; y , procurando que no le hiciesen mal , le 
			  enviaba confites , bizcochos y otras golosinas , a que el cura era muy 
			  aficionado . Otro íntimo de más 
			  importancia , era el médico D. Anselmo . Y digo de más importancia , 
			  por lo que él valía , no porque doña Luz le necesitase . La 
			  salud de doña Luz era insolente de buena . Ni un dolor de cabeza 
			  nunca . D. Anselmo era un hombre 
			  despejadísimo , y no sólo",SPA2016_JuanValera_DonyaLuz_annotated.xml,1860-1879,Lisboa,Positive,0.5389106273651123
Lisboa,"! , o deseais así ? — Me es indiferente . — Padre,—replicó el caballero , que empezaba a dejarse arrebatar otra vez 
 por su dolor,—lo que habéis hecho , movido tal vez por un sentimiento de 
 noble generosidad ... — Lo que he hecho,—interrumpió con calma fray Manuel,—ha sido cumplir las 
 ordenes del rey de Portugal , proponiendo la boda ... — Hablo de Andrea . — ¡ Andrea ! ... No os comprendo . — La mujer cuya honra , por mí sacrificada sin compasíón , habéis intentado 
 salvar , advirtiéndole mi viaje a Lisboa , y aconsejándole que me 
 detenga ... — Don Juan , vuestro dolor os ha trastornado el juicio ... — Padre,—replicó el doncel con dureza,—me prometisteis ... — Cuidado , caballero , con lo que decís . — ¿ Quién es,—repuso con exaltación don Juan,—quién es el carmelita que 
 espia las acciones de Andrea , que ha penetrado el secreto de su 
 debilidad , y que le advierte el peligro que corre su honra ? Vos sois , 
 nadie más que vos , porque todo el mundo ignora que debo partir en breve . 
 Vos",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Lisboa,Very Positive,0.5375986695289612
Lisboa,"así á este mandato , como al que llevaba Tejada de exigir de ella una declaracion sobre las intenciones , que se suponian en Antonio Perez contra Mateo Vazquez , y sus deseos de matarle , por haberse mostrado su acusador público en el asunto de la muerte de Escovedo ; pero tanto la afectaron aquellos rigores y el aparato desplegado contra su persona , que malparió el mismo dia , y estuvo algunos mas en grave peligro de perder la existencia . Tejada avisó al Rey esta novedad desde Aldea Gallega , y cuando se presentó á él en Lisboa , observó que le miraba con enojo , sin que acertara á darse cuenta de la causa que lo producia , supuesto que él no habia hecho mas que cumplir exactamente su voluntad . D. Felipe , que sentia en el alma haber sido obedecido con tanto empeño , tratándose de una señora tan principal y de tan elevados pensamientos , le preguntó : -¿Qué me traeis ? -Señor , le contestó Tejada temblando , es la declaracion de doña Juana Coello y Bozmediano . -Dádmela , repuso el monarca , y tened entendido que si esa dama pierde la",SPA1018_Andueza_DonFelipe_annotated.xml,1840-1859,Lisboa,Very Negative,0.528247058391571
Lisboa,"entrar ni salir . — Ya no puedo retroceder,—murmuró . Y volvió a dar a su rostro la expresión tranquila que siempre tenia . Cinco minutos pasaron . La cortina de la puerta del gabinete real se levantó , saliendo doña 
 Laura y diciendo a fray Manuel . — Su majestad os espera . Isabel de Farnesio recibió al fraile con una sonrisa que hubiera hecho 
 reventar , permítasenos la palabra , de satisfacción y orgullo a 
 cualquiera cortesano . Estaba contenta , muy contenta , porque calculaba que aquel día debía 
 llegar don Juan a Lisboa , y ya no había medio de frustrar sus planes . Halagada su vanidad por la victoria , que ya contaba segura , y sin que le 
 inspirase temor su contrario , doña Isabel consideraba aquel día como uno 
 de los más felices de su vida . Engañar la astucia , sobrepujar el 
 talento , triunfar , en fin , del hombre con quien nadie se hubiera 
 atrevido a luchar , era más que suficiente para satisfacer el amor propio 
 de una mujer , para embriagarla de júbilo . El carmelita comprendio la significacion de",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Lisboa,Very Positive,0.5272229313850403
Lisboa,"la espontaneidad . Las ofensas que habia recibido , la injusta persecucion de que era 
					 objeto , le dieron ocasion para vengar á la vez noble y discretamente los 
					 agravios , veste justo y natural deseo avivó mas y mas la llama de su 
					 inspiracion . La casualidad le habia deparado tambien tos tipos de los principales 
					 personages de su historia ; el señor Alonso de Quijana y Sancho el 
					 arriero , y para que nada le faltase encontró en su memoria el caballo en 
					 que con su tierna hija lo vimos salir de Lisboa , el cual le sirvió para 
					 hacer la pintura de Rocinante . Ya dijimos que los últimos rayos del sol coronaban la frente del 
					 inmortal ingénio . La luz del dia huyó bien pronto , y Cervantes se vió obligado á dejar la 
					 pluma . Empero ya habia llenas algunas hojas de papel , estaba hecho el 
					 retrato de la persona y costumbres del señor Alonso de Quijana y dados 
					 los primeros golpes de muerte á las historias de caballeros andantes . — ¡ No puedo continuar!—murmuró el poeta con acento de marcado 
					 disgusto",SPA1014_OrtegaYFrias_Cervantes_annotated.xml,1840-1859,Lisboa,Very Positive,0.5214930772781372
Lisboa,"  como Gravina , Churruca y Alcalá Galiano . En 1808 , cuando Napoleón se había puesto al frente de   los destinos de la Francia , hizo ver a Carlos IV la necesidad que tenía de introducir tropas en Portugal para defender aquella nación de los ataques de los ingleses ; y con este   pretexto , fue introduciendo gente en España con el deseo   de hacerse dueño de toda la Península Ibérica , como se vio   claramente al emigrar los reyes portugueses al Brasil ; pues 
   entonces el general Junot , que se hallaba en Lisboa , tomó   posesión de la corona de Portugal en nombre de Napoleón   primero . El gobierno de España por ineptitud y torpeza , y el pueblo por una confianza y candidez hasta cierto punto censurables ; dejaban hacer a los franceses , que con ardides de   mal género iban apoderándose de las mejores plazas de la   nación ; pero , por fin , en marzo de 1808 , corrió la voz de   que Godoy quería sacar de Madrid la familia real , embarcarla en Cádiz y conducirla a América , y ésta fue la señal",SPA3028_PascualDeSanjuan_Flora_annotated.xml,1880-1899,Lisboa,Positive,0.5071499347686768
Lisboa,"Andrea . Lo que no se explicaba era cómo el rival daba a la joven avisos como el 
 que llevó la mendiga . A esta observación , hecha por el mancebo , se encogió de hombros el 
 fraile . No había , pues , medio de aclarar las dudas . ¿ Qué recurso quedaba a don Juan ? Hasta aquel momento no comprendio que había estado muy torpe al hablar 
 con fray Manuel . Este no perdio la ocasíón que se le presentaba de averiguar con certeza 
 si estaba dispuesto el viaje de don Juan a Lisboa . — Ahora,—dijo después de algunos momentos de silencio,—permitidme que os 
 haga algunas preguntas , porque si no , será imposible que lleguemos a 
 entendernos . — Si padre ; preciso es que conozcamos nuestra respectiva posicion . — ¿ habéis venido a pedirme consejos o explicación es que aclaren vuestras 
 dudas ? — Si he de deciros la verdad ... — No lo sabeis,—repuso el fraile:—os ha traído la desesperación ; 
 necesitáis un imposible , y lo habéis buscado aquí . Por eso 
 principiasteis llamándome vuestro salvador , y habéis concluido 
 acusándome de",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Lisboa,Very Negative,0.5049183964729309
Lisboa,"una pluma cuyo primitivo color blanco había cambiado ya en amarillo , y 
 un pedazo de papel , poniéndolo todo sobre la mesa que había en la 
 estancia , y diciendo : — No sé si tendrá bastante tinta , porque hace ya algunos días que no ha 
 servido : si queréis le echaré un poco vinagre ... — No es menester,—replicó Martín . Y tomando la pluma , con letras grandes y mal trazadas , porque no sabía 
 escribir de otra manera , puso lo siguiente : « Don Juan se irá muy pronto a Lisboa para casarse con la primogénita del 
 conde de Villanova : si no estorbais el viaje , estáis perdida . » — Me parece,—dijo para sí,—que no es menester más . Y doblando el papel , lo entregó a la vieja , añadiendo : — En la calle de la Justa , esquina a la de Peralta , vive una señora 
 viuda , anciana y enferma , que se llama doña Luisa Mendoza , aunque se la 
 conoce por el apellido de Corbalan , que era el de su marido . — ¿ Tiene algúna hija?—preguntó maliciosamente la",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Lisboa,Very Negative,0.5037412643432617
