key_word,text_window,file,period,sentiment,confidence_score
Inglaterra,este suceso hablóse de él mucho en la córte pero el duque de Alba se ausentó de ella sin que el Rey se enterase del peligro á que lo habia espuesto el cumplimiento de sus deberes Por lo demas la llegada del temible general de D. Felipe á Flandes causó profunda impresion en los ánimos de aquellos naturales mas de treinta mil comprometidos huyeron á Alemania y el mismo príncipe de Orange sabiendo que se habia proscrito su cabeza á pesar de haber vendido en la carta que dirigió al Rey el secreto del viage de Montigny buscó asilo en Inglaterra con designio de juntar refuerzos Antes de espatriarse renovó su alianza con el conde de Egmont y trató de persuadirle á que siguiese su ejemplo para conjurar la tormenta que se preparaba mas no pudiendo lógrarlo se fugó solo dirigiéndole al despedirse de él estas palabras proféticas -Quiera -Dios que no os arrepintais por no haber seguido mi consejo en todo caso si os pesa de ello me temo que será muy tarde No bien se ausentó de las provincias el príncipe de Orange cuando el duque de Alba hizo su entrada en Bruselas al dia siguiente poniendo en juego,SPA1018_Andueza_DonFelipe_annotated.xml,1840-1859,Very Negative,0.7345128059387207
Inglaterra,mí todas estas causas digo dieron lugar a un profundo y verdadero cambio en mis sentimientos y en mis ideas miré con mayor disgusto que nunca mi vida pasada tomé horror al libertinaje propúseme ser hombre de bien si no hasta el punto que Lázaro me había predicado tantas veces y que Gabriela me prevenía en su inolvidable carta hasta donde alcanzasen mis fuerzas y mi decidida voluntad y como consecuencia de todo díjele a Diego al tiempo de despedirme de él para marchar a mi Embajada -Ve pensando en casarte amigo mío Yo me casaré a mi vuelta de Inglaterra o si no me marcharé a explorar el interior de África Basta ya de escándalos y abominaciones Diego se sorprendió mucho al pronto pero luego reflexionó y dijo -¡Lo comprendo Quieres pagarle a la suerte sus favores deseas ser virtuoso imponerte deberes contribuir a la felicidad de alguien -¡Acabas de leer en mi alma queridísimo Diego -prorrumpí con una emoción inexplicable Él me estrechó en sus brazos no menos conmovido que yo y continuó de este modo -¡Pues se dijera que tú has leído también en mi corazón al aconsejarme que me case Desde que gracias a tus recomendaciones mi,SPA2004_Alarcon_ElEscandalo_annotated.xml,1860-1879,Very Positive,0.7303436398506165
Inglaterra,de Miss Flora No sabía usted que es la dama que me merece más confianza en toda Inglaterra — Es que dentro de esa casa está el mayor enemigo del señor ministro Que está dentro de la casa Sí señor en este mismo momento Y quién es ese enemigo formidable Tal vez no le conozca el señor ministro pero yo sí y desde hace tiempo Déjese usted de logogrifos y vamos al grano Quién es ese enemigo Su enemigo de usted se llama Alejandro Liebeck y es un joven boer de Pretoria perteneciente a una familia de fanáticos enemigos de Inglaterra Hola hola ! Comienza a interesarme esta historia Pero está usted seguro de que se encuentra dentro de la casa de Miss Flora ese gran enemigo de Inglaterra Señor si yo lo he visto Habrá entrado con algún criado Pues no señor sino con la misma Miss Flora aunque está con ellos también la doncella Fanny Hola hola Y es ése un enemigo Un hombre amigo de Miss Flora Y tan amigo Qué quiere usted decir con esa frase Nada más sino que Alejandro Liebeck es un antiguo amigo de Miss Flora desde los tiempos en que Miss Flora se,SPA4017_Maetzu_LaGuerraDelTransvaal_annotated.xml,1900-1920,Very Positive,0.7248323559761047
Inglaterra,su opinión se ha significado en alguna ocasión Lady Denver por su amor a los boers No señor todo lo contrario Lady Denver no ha querido a más boer que a Alejandro Liebeck Todos los boers la odiaban profundamente y de no haberse frustrado por cierto gracias a ella la conspiración de los afrikanders gricualandeses ella habría sufrido la primera la pena capital Causas de este odio El odio infinito que ella había demostrado a los boers Y qué opiniones cree usted que profesa Miss Flora A mi juicio una gran admiración hacia la fuerza hacia los pueblos fuertes como Inglaterra y hacia los hombres fuertes como Cecil Rhodes Y como yo interrumpió Chamberlain Y como el señor ministro iba a decir replicó el comisario Y entonces vuelvo a preguntarle qué papel atribuye usted a Miss Flora Ninguno directo lo que supongo es que Alejandro tratará de aprovecharse del amor que le profesa Miss Flora para encontrar ocasión de realizar sus proyectos Esto es muy posible y dice usted que se encuentra dentro de la casa Sí señor sí señor Chamberlain se quedó un rato pensativo De pronto tuvo una idea luminosa Qué aspecto tenían los individuos que estaban vigilando la,SPA4017_Maetzu_LaGuerraDelTransvaal_annotated.xml,1900-1920,Very Positive,0.7203150391578674
Inglaterra,y tiene por consecuencia necesidades que no tiene el labriego ya usted ve Esto lo sabrá usted mejor que yo porque hasta ahora mi carrera me mantuvo alejado de Galicia usted artillero señor don Gabriel -Para servir a usted -Por muchísimos años Grado -Comandante efectivo Hoy excedente a petición mía Convénzase usted al clero no le podemos exigir tantas cosas -Pero usted también sabe de sobra porque usted habrá viajado eh -Sí he estado algún tiempo en el extranjero -En otras partes la ilustración la moralidad -Moralidad Sí Pero el hombre es hombre en todas partes El clero protestante en Inglaterra por ejemplo alardea de muy moral sólo que un vicario protestante en resumidas cuentas es un hombre casado un empleado con buen sueldo y respetadísimo qué ha de hacer Tendría usted disculpa si incurriese en algún desliz amigo Juncal con esa bella complaciente y hacendosa mitad y esta dorada medianía que goza Y además toma usted un chocolate Cuántas veces habrá usted echado en cara a los frailes la afición a chocolatear Pues lo que es usted no se descuida Dijo esto don Gabriel golpeando familiarmente en el hombro del médico porque veía a éste colgado de su boca y,SPA3005_PardoBazan_LaMadreNaturaleza_annotated.xml,1880-1899,Very Positive,0.7105105519294739
Inglaterra,fue a arrimarse a una mesita llena de caprichosas chucherías había debajo una figura japonesa con la boca muy abierta y por ella arrojó el niño con mucho disimulo el regalo de su padre las dos pesetas Luego echó a correr saliendo disparado del saloncito detúvose un momento en el dintel detrás de las cortinas y agobiado con los bracitos colgando y caída la cabecita siguió una galería que iba a parar a la Nursery 4 ] al destierro a la Siberia de los niños que el desapegado egoísmo de la condesa de Albornoz había importado para sus hijos de Inglaterra a su casa Resonaba en el fondo de la galería un piano destemplado que parecía balbucear de mala gana un monótono tema de los ejercicios de Hanon Esta música sonó sin embargo como un concierto celeste en los oídos del niño desapareció su abatimiento renació su alegría y echó a correr de nuevo hacia aquella estancia -¡Lilí -¡Paquito Y un ángel una bellísima muñeca de nueve años saltó del asiento del piano para caer en los brazos del niño confundiéndose por un momento con sus besos sus gritos su risa su alegría sus almas inocentes y sus vidas inmaculadas como,SPA3013_Coloma_Pequeneces_annotated.xml,1880-1899,Very Negative,0.7057209014892578
Inglaterra,de su patria Este pensamiento y el dolor causado por la desaparición de Olimpia constituían las dos únicas preocupaciones de su vida Y los pensamientos de Van Devinter se encaminaron todos a formular el siguiente razonamiento Hay en Africa un grupo de millonarios capitaneados por Cecil Rhodes a los que conviene enormemente la anexión del Transvaal y de Orange a Inglaterra A Inglaterra no le conviene esta anexión porque para verificarla necesita hacer una guerra costosísima por tierra y en país lejano y el provecho de la anexión sólo pueden alcanzarlo los millonarios que poseen todas las minas pero no Inglaterra Y sin embargo Inglaterra favorece a los millonarios y se dispone a hacer la guerra para agradarles En qué consiste este misterio En que los millonarios han engañado a la opinión inglesa No tienen bastante dinero para comprar a todos los periódicos y a todos los políticos además su causa es antipática a la opinión por ser la del capitalismo Y entonces Por qué tienen tal poder sobre el Gobierno británico Y pensando en esto Van Devinter se contestó a sí mismo Pues porque tienen a su favor al verdadero jefe del Gobierno al hombre más popular de Inglaterra desde,SPA4017_Maetzu_LaGuerraDelTransvaal_annotated.xml,1900-1920,Very Negative,0.7036347985267639
Inglaterra,Pero un día se presenta en el país una epidemia espantosa Mueren los jueces los abogados y los curiales mueren los farmacéuticos y los médicos mueren los periodistas los actores y los literatos mueren los banqueros los hombres de negocios y los ricos y nadie quiere heredarles La Monarquía pierde su aduladora corte y el rey se queda sin cortesanos y huyendo de pueblo en pueblo donde la peste no perdona a sus víctimas llega a un pueblecito de la costa allí sólo ha muerto el secretario del Ayuntamiento y la epidemia parece terminada Allí las escuadras de Francia de Inglaterra del Japón y de los Estados Unidos van representando la Humanidad para destruir aquella anarquía Allí los extranjeros desembarcan constituyen tribunales recaban la gestión de los Bancos abandonados recetan despachan fórmulas y redactan la mísera Prensa que las leyes autorizan Y aquellos extranjeros mueren y el rey vuelve a caminar errante por el territorio asolado y las escuadras cruzan por alta mar esperando el desenlace de la más espantosa tragedia Una tarde viene a verme mi cacique y salgo lívido y tembloroso a recibirle temiendo una desdicha Pero mi cacique sonríe da palmaditas en mi hombro y limpia la ceniza,SPA4022_Lanza_LaRendicionDeSantiago_annotated.xml,1900-1920,Very Negative,0.7021178007125854
Inglaterra,mucho de Napoleón y cómo creen ustedes que yo me lo figuraba Pues nada menos que igual en todo a los contrabandistas que procedentes del campo de Gibraltar se veían en el barrio de la Viña con harta frecuencia me lo figuraba caballero en un potro jerezano con su manta polainas sombrero de fieltro y el correspondiente trabuco Según mis ideas con este pergenio y seguido de otros aventureros del mismo empaque aquel hombre que todos pintaban como extraordinario conquistaba la Europa es decir una gran isla dentro de la cual estaban otras islas que eran las naciones a saber Inglaterra Génova Londres Francia Malta la tierra del Moro América Gibraltar Mahón Rusia Tolón Yo había formado esta geografía a mi antojo según las procedencias más frecuentes de los barcos con cuyos pasajeros hacía algún trato y no necesito decir que entre todas estas naciones o islas España era la mejorcita por lo cual los ingleses unos a modo de salteadores de caminos querían cogérsela para sí Hablando de esto y otros asuntos diplomáticos yo y mis colegas de la Caleta decíamos mil frases inspiradas en el más ardiente patriotismo Pero no quiero cansar al lector con pormenores que sólo se,SPA2003_PerezGaldos_Trafalgar_annotated.xml,1860-1879,Very Positive,0.7019587755203247
Inglaterra,a su vez son víctimas de los judíos Cuanto dinero roban va a parar a manos de los judíos especuladores que les explotan Estos vengan al mun do Y entre tanto aprendamos a manejar el fusil La otra pena era más íntima Consistía en la enfermedad de Olimpia que no entendía lo que le decían y no hablaba y permanecía impasible sumida en el más triste de los estupores Cómo se curó Olimpia Los hechos sucedieron como el destino inexorable lo había dispuesto Seis meses después de los últimos acontecimientos reseñados en esta verídica historia estalló la guerra inicua entre Inglaterra y las repúblicas sudafricanas Transvaal y el Orange Pero hagamos una página de historia Fue en vano que el presidente Kruger accediera a la mayoría de las demandas que le hicieron las compañías mineras inútil que rebajara los derechos de aduanas los tributos directos el precio de los transportes y que anulara el contrato con la Compañía de explosivos en favor de la industria minera Los millonarios que lo querían todo apoyados por Chamberlain abrumaban con sus peticiones al presidente Kruger Fue inútil que Stejn el valeroso presidente del Orange convocara la conferencia de Bloemfontein para fijar entre Kruger y,SPA4017_Maetzu_LaGuerraDelTransvaal_annotated.xml,1900-1920,Very Negative,0.7019210457801819
Inglaterra,pensamiento y el dolor causado por la desaparición de Olimpia constituían las dos únicas preocupaciones de su vida Y los pensamientos de Van Devinter se encaminaron todos a formular el siguiente razonamiento Hay en Africa un grupo de millonarios capitaneados por Cecil Rhodes a los que conviene enormemente la anexión del Transvaal y de Orange a Inglaterra A Inglaterra no le conviene esta anexión porque para verificarla necesita hacer una guerra costosísima por tierra y en país lejano y el provecho de la anexión sólo pueden alcanzarlo los millonarios que poseen todas las minas pero no Inglaterra Y sin embargo Inglaterra favorece a los millonarios y se dispone a hacer la guerra para agradarles En qué consiste este misterio En que los millonarios han engañado a la opinión inglesa No tienen bastante dinero para comprar a todos los periódicos y a todos los políticos además su causa es antipática a la opinión por ser la del capitalismo Y entonces Por qué tienen tal poder sobre el Gobierno británico Y pensando en esto Van Devinter se contestó a sí mismo Pues porque tienen a su favor al verdadero jefe del Gobierno al hombre más popular de Inglaterra desde Cromwell acá al ministro,SPA4017_Maetzu_LaGuerraDelTransvaal_annotated.xml,1900-1920,Very Negative,0.701302170753479
Inglaterra,estos días Le protegen es increíble señora le protegen y le patrocinan gentes de quienes yo nunca lo hubiese creído a no verlo Por ejemplo Renato de Giac un joven a quien juzgábamos tan leal tan caballero tan adicto Su madre la Roussillón está inconsolable y ya ni le ve ni le trata Un Larochefoucauld madama de Rambaud la que mecía la cuna de vuestro hermano los Marco de Saint-Hilaire el marqués de la Feuillade la marquesa de Broglio Solari Una legión -Pero en fin -insistió con voz incisiva la Duquesa- quién es ese impostor De dónde viene -Viene de Inglaterra Se ha criado en Prusia Es un oficial mecánico llamado Guillermo Dorff Los dientes de la Duquesa castañetearon Sus labios se agitaron como si volviese a rezar como si se dirigiese al Cristo y le viese destacarse a la luz de la lámpara sobre el negro paño Echó atrás la cabeza que osciló en el respaldo del sillón y el esposo asustado se inclinó para socorrerla con un frasquito de sales inglesas pues parecía próxima a desvanecerse Por medio de un esfuerzo de la voluntad más que por los efluvios de las sales la Duquesa se repuso y miró a,SPA4018_PardoBazan_Misterio_annotated.xml,1900-1920,Very Positive,0.6989077925682068
Inglaterra,dos expuestos todos los días a la muerte pero felices porque se quieren porque están juntos porque han realizado su ideal anhelado tanto tiempo y porque combaten por una causa santa De su futura felicidad no puede responder el novelista porque no es profeta pero si alguien se la ha merecido son esos dos jóvenes por su valor por su desgracia y por su patriotismo El padre de Alejandro y sus hermanos están en la guerra En la guerra están también los afrikanders que presentamos al comienzo de esta historia Cecil Rhodes se encuentra ya en el Cabo ya en Inglaterra meditando negocios víctima siempre de la fiebre del oro en cuya enfermedad encuentra el castigo de sus culpas El bandido Brown al perder a Olimpia volvió a su antiguo oficio y se cree que se halla en Australia oficiando de salteador de caminos Algunos de sus compañeros se encuentran en presidio y otros en vísperas de entrar Chamberlain cada vez más sujeto a los millonarios del Cabo se juega la última carta preparando soldados y dinero para esa guerra del Transvaal nuevo tonel de las Danaides que nunca se llena por más oro y sangre que en él arroje Inglaterra,SPA4017_Maetzu_LaGuerraDelTransvaal_annotated.xml,1900-1920,Very Positive,0.6981225609779358
Inglaterra,Mafeking A nadie puede sorprender esta introducción de cajas de aceite De los almacenes de la « De Beers serán expedidos a Johannesburgo por el ferrocarril minero Entrarán gracias a las precauciones de Barnato sin ser decomisados por la aduana Y luego preguntó Leonard el abogado Luego se repetirán los meetings de protesta contra Kruger Cargaremos la máquina La prensa inglesa vomitará rayos y centellas contra Kruger Compraremos a los dueños de los bares para que no deje de distribuirse whisky entre el populacho La bandera del imperio y el alcohol ha sido siempre simpática a nuestro buen pueblo de Inglaterra Tú Jameson saldrás mañana mismo para Mafeking y te encargarás de organizar tus fuerzas comprando el mayor número posible de caballos para que puedas llegar a Johannesburgo en el menor número de días Y después — Cuando las gentes de Johannesburgo se hallen ebrias de entusiasmo se efectúa la distribución de armas Mis dos hermanos se encargarán de organizarías Y el día del meeting definitivo se dirigirá un telegrama a Jameson concebido así JAMESON Mafeking Distribuido aceite necesitamos más Y una vez Jameson en Johannesburgo el triunfo será seguro Hurrah exclamaron unánimes los visitantes de Lord Denver Por el imperio,SPA4017_Maetzu_LaGuerraDelTransvaal_annotated.xml,1900-1920,Very Negative,0.6968739032745361
Inglaterra,oscura desgraciadamente los hijos no nos parecemos casi nunca á los padres y cada nueva generación aspira á más por eso adelanta la civilización de lo contrario el mundo estaría estacionado vamos por Dios Dolores no te desanimes tu marido te ultraja véngate de él De qué manera No está ahí lord Sheridan no está ahí el Conde que asi que vea á su hija volverá á tus piés Lord Sheridan repitió Dolores como admirada Lord Sheridan que te ama que está loco por tí Si fueras libre bien pronto serias una de las más grandes señoras de la orgullosa Inglaterra El ruido de un carruaje y la campanilla del portero que anunciaba una visita suspendieron en los lábios de Dolores la contestación que iba á dar Un instante después se oyó el llanto de una criatura pequeña Dolores que habia depositado á su hija menor dormida sobre los cojines del sofá se levantó como movida por un resorte Aquí está ya mi hija dijo y por un movimiento irresistible se lanzó á la puerta al mismo tiempo que alzaba un criado la cortina Un caballero joven seguido de una criada que llevaba en los brazos una criatura como de dos,SPA2022_Sinues_ElAlmaEnferma_annotated.xml,1860-1879,Very Positive,0.6946597099304199
Inglaterra,de vida Todo lo sintió desde entonces amargado por la hiel del desengaño todo lo vio sombreado por la proximidad de la muerte que por tantos caminos y en tan diversas formas le amenazaba todo en fin se arruinó en aquella grande alma desolada y triste menos su fe religiosa y su lealtad caballeresca como sólo queda en pie en una ciudad arrasada por un terremoto lo más fuerte lo más firme lo que tiene más arraigo y más cimiento el templo con sus cruces y el castillo con sus almenas Tratan algunos de quimérico el plan de invadir la Inglaterra que proyectaron siempre los dos Pontífices San Pío V y Gregorio XIII y de iluso y soñador a Don Juan de Austria porque había puesto en este plan todas sus aspiraciones y sus vehementes deseos de gloria No juzgaba de igual modo lord Burghley político inmoral ciertamente pero el más profundo y de más larga vista que poseía entonces Inglaterra En una memoria manuscrita toda de su mano que cita Mignet y existe en el Museo Británico de Londres dice a la reina Isabel de Inglaterra este matrimonio es el mejor y único medio de volver flamencos Si los españoles,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Negative,0.6938441395759583
Inglaterra,perpetuidad de las naciones la cocina en cuyas paredes ahumadas parece que no se extingue nunca el eco de los cuentos con que las abuelas amansan la travesura e inquietud de los nietos la calle donde se ven desfilar caras amigas el campo el mar el cielo todo cuanto desde el nacer se asocia a nuestra existencia desde el pesebre de un animal querido hasta el trono de reyes patriarcales todos los objetos en que vive prolongándose nuestra alma como si el propio cuerpo no le bastara Yo creía también que las cuestiones que España tenía con Francia o con Inglaterra eran siempre porque alguna de estas naciones quería quitarnos algo en lo cual no iba del todo descaminado Parecíame por tanto tan legítima la defensa como brutal la agresión y como había oído decir que la justicia triunfaba siempre no dudaba de la victoria Mirando nuestras banderas rojas y amarillas los colores combinados que mejor representan al fuego sentí que mi pecho se ensanchaba no pude contener algunas lágrimas de entusiasmo me acordé de Cádiz de Vejer me acordé de todos los españoles a quienes consideraba asomados a una gran azotea contemplándonos con ansiedad y todas estas ideas y sensaciones,SPA2003_PerezGaldos_Trafalgar_annotated.xml,1860-1879,Very Positive,0.6817288398742676
Inglaterra,el Gobierno de una nación amiga absolviera a Mr Chamberlain declarando que Ni el ministro de las Colonias ni ninguno de los funcionarios a sus órdenes tuvieron noticia alguna de la conspiración Jameson durante el período de su desarrollo Esta enorme mentira ha costado a Inglatera hasta ahora más de dos mil millones de pesetas y de cincuenta mil de sus hijos Para que no fuera descubierta ha habido que introducir la corrupción en la antes honrada política inglesa Prensa políticos aristocracia todos han tenido que coaligarse para sostener una mentira que ha acabado por deshonrar desangrar y arruinar a Inglaterra Pero veamos cómo Una noche reunidos O’Kelly Mac Donald Van Devinter y Alejandro en la taberna del Lobo Negro discutían acerca de la manera de consumar sus propósitos Las pesquisas de Mac Donald no habían sido de grandes resultados Esa miss Flora decía a los conjurados resulta una mujer rodeada de misterios Vive como no sé si lo saben ustedes en un palacio de las afueras en la calle de Cambridge y jamás sale de casa El palacio se encuentra aislado entre dos solares a derecha e izquierda y un lavadero en el fondo Sería muy difícil si no imposible,SPA4017_Maetzu_LaGuerraDelTransvaal_annotated.xml,1900-1920,Very Negative,0.6756596565246582
Italia,prisa y el peligro con que acudió a defender la causa del pueblo en una intentona revolucionaria en que se vio comprometido familiar y todo por culpa de amistades heteróclitas adquiridas en las escapatorias frecuentes que de noche emprendía con otros compañeros y algún seminarista amigo de ir al teatro y a lugares de corrupción más inmediata Anduvo por los campos en calidad de sublevado días y días hasta que se le rompieron los zapatos y emigró con otra porción de ilusos como los llamaba en una alocución el Capitán general de Valencia Y tanto corrió que no paró hasta Italia Vivió en Turín en Roma en Nápoles Dios sabe cómo y ello fue que a España volvió de corista en una compañía de ópera hablando italiano con mucho mundo y persuadido de que su vocación era la música y su fuerte la seducción de mujeres fáciles y el tentar a todas fáciles o difíciles En Barcelona llamó su voz la atención de un maestro se podía sacar partido de ella enseñándole música lo que se llama música se aplicó de veras al estudio dejó por algunos años el teatro vivió de no se sabe qué recursos tal vez a costa,SPA3003_LeopoldoAlas_SuUnicoHijo_annotated.xml,1880-1899,Very Negative,0.8211550712585449
Italia,a su lado bribones su uso es muy delicado y se necesita saber manejarlos pero hay ocasiones en que no pueden ser suplidos por otros Honor virtud conciencia cualidades siempre respetables y a menudo inútiles Qué queréis a veces que se haga con un hombre de bien Era la otra carta larga también para el tío Frasquito escrita con grandes visos de misterio asegurándole haber conjurado el peligro a fuerza de astucia y de dinero y prometiéndole la completa extirpación del misterioso « Mentecato en cuanto llegara él a Madrid y pudiera comunicar a las logias las órdenes que de Italia llevaba Firmaba esta carta con un nombre supuesto no ponía en ella fecha ninguna y encargábale mucho quemarla después de leída y aventar luego las cenizas Hízolo así el tío Frasquito lleno de miedo y creyendo ya poder aventurarse a salir con algunas precauciones presentóse aquella noche en casa de Currita en el taller de las hilas tosiendo lastimosamente y ofreciendo a todas las damas caramelitos de rosa único remedio para la horrible tos que le había dejado el pertinaz catarro Currita no contestó a Jacobo y extrañado este tornó a escribirle sin obtener tampoco respuesta Alarmóse entonces el futuro,SPA3013_Coloma_Pequeneces_annotated.xml,1880-1899,Neutral,0.8021246790885925
Italia,de su hijo toda sospecha de herejía rebelión desacato a su persona u otro crimen análogo que pudiese justificar su rigurosa medida y sólo haga hincapié en todas ellas y repitiendo casi literalmente la misma frase en excesos que proceden de su naturaleza y particular condición que no se pueden repetir por la decencia del caso y por el honor y la estimación del príncipe Desesperanzado al fin Don Carlos de gobernar en Flandes por concesión de su padre y temeroso también de que éste acabase de romper su matrimonio con Doña Ana determinó fugarse de España y dirigirse a Italia para seguir de allí a Flandes o Alemania según las circunstancias del momento le aconsejasen Érale forzoso para esto dinero antes que nada y a este propósito envió a sus ayudas de cámaras Garci Álvarez Osorio yJuan Martínez de la Cuadra a pedir prestados seiscientos mil ducados entre los comerciantes de Toledo Medina del Campo Valladolid y Burgos Mas andaba el crédito de Don Carlos harto por los suelos en estos mercados pues todos le sabían tan liberal en el pedir como infiel en el pagar y las requisas de Osorio y de Cuadra sólo produjeron algunos miles de ducados,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Negative,0.8018704652786255
Italia,tan al verano que no me contento de lo que no veo Aquí señora son todos Consejos cada día tengo dos sin otras mil ocupaciones que no me dexan tiempo que mío pueda llamarse Don Felipe había sufrido efectivamente la especie de fascinación que la presencia de Don Juan ejercía y no obstante las recelos infundidos por Antonio Pérez recibiole con amoroso afecto de hermano y la agradecida benignidad propia de un rey al caudillo que tanta gloria y lustre daba a las armas y nombre de España Escuchole detenidamente y con gran interés sus informes sobre las cosas de Italia reformando muchos de los juicios que sobre ella tenía Diole la razón en sus quejas contra los virreyes y ministros de aquellos Estados especialmente contra Granvela y el duque de Terranova trató y fijó en varias sesiones y consejos los aprestos que habían de hacerse según opinión de Don Juan para precaverse contra el Turco aquel verano y humillar su orgullo engreído otra vez con el reciente triunfo de Túnez y concluyó finalmente por nombrarle con aprobación de todo el Consejo y secreto espanto de Antonio Pérez su lugarteniente general en toda la Italia con autoridad sobre todos los virreyes,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Positive,0.7976197600364685
Italia,mostrársele rendido y avasallado crecióse Currita al punto y sin disminuirle en nada su íntima confianza ni cercenarle tampoco los continuos y siempre indecorosos beneficios que le prodigaba comenzó a dejarle sentir su yugo a hacerle comprender que ella era allí la dueña absoluta y a saciar su vanidad primer elemento que en todos los actos de su vida y todos los sentimientos de su corazón entraba presentándole a los ojos del mundo vencido sujeto y atado como un hermoso rey prisionero a las ruedas de su carro Por lo demás nunca supo nadie lo que había hecho Jacobo en Italia guardóse él muy bien de decirlo y con muchas y variadas mentiras explicó a todo el mundo los motivos de su ausencia quedando esta nueva aventura envuelta en las nubes vagas e indecisas que habrá notado siempre el lector así en las cosas como en el carácter de este histórico personaje Era sin embargo cierto que había visitado en Caprera a Garibaldi y confiádole una peregrina historia que explicaba por completo la desaparición de los papeles sin culpa de nadie por supuesto Mas el viejo mamarracho sin guardar siquiera memoria de aquello encogióse de hombros al oírle y seducido por,SPA3013_Coloma_Pequeneces_annotated.xml,1880-1899,Very Positive,0.7849549651145935
Italia,de volver de su estupor Aquella monstruosa superfetación le había paralizado el pensamiento el habla y la acción a punto de alarmar al funcionario imperial quien decidió por fin trasladarlo en una litera a su residencia y que los médicos hicieran su oficio Así en un estado no sé si congestivo o cataléptico estuvo un día entero Numisio hasta que por fin el accidente hizo crisis y sobreviniendo con ella el acceso de desesperación y de furor Cualquiera pensará que su primer impulso al volver a la razón y recobrar la conciencia de la realidad fue tomar el camino de Italia o de la Moesia sin despedirse de Theodosio pero será porque no conozca aún a Numisio Antes su manera de discurrir fue del tenor siguiente -Este pobre hombre aludía al Emperador no tiene ya cura está irremediablemente perdido para el bien hay que dejarlo por contumaz hay que dejarlo por imposible Pero seré yo tan infame como ellos me asociaré pasivamente a este monstruoso atentado contra el sentido moral de la gobernación y de la historia humana y compartiré la responsabilidad de las desastrosas consecuencias que inevitablemente han de sobrevenir dejando que se me pudra en el cuerpo mi protesta,SPA4021_Costa_ElUltimoDia_annotated.xml,1900-1920,Very Negative,0.7806412577629089
Italia,su permanencia definitiva en Italia como lugarteniente general de todos aquellos Estados De su reconocimiento como infante de Castilla Del plan misterioso que Gregorio XIII le había propuesto Y así fue en efecto por enero de 1575 estaba ya Don Juan de Austria en Madrid y el 15 de febrero escribía a su hermana Doña Margarita Señora Yo gloria a Dios he llegado algunos días a a esta corte adonde he recibido tanta merced de su majestad que por sólo esto doy por más que bien empleada mi venida Después de aver llegado creo que se tiene entendido lo de Italia muy de otro modo de lo que antes estava Pensé como lo había suplicado a su majestad estar en esta corte algún tiempo pero al fin se ha resuelto mandarme volver a esas partes y con tanta priesa que se la da grande a despacharme Creo me partiré mediado el mes que entra y creo también que yré a empeçar nueva suerte de servicio en conformidad de lo que conviene al de su majestad Entretanto se atiende a vencer necesidades y a dar priesa a lo con que he de servir y defender este verano A todo ello doy tan,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Positive,0.7709453105926514
Italia,cintura y mientras el heroico mártir pronunciaba aquellas palabras cor mundum crea in me Deus tuvo un estremecimiento horrible y se quedó muerto Rellenaron la piel de heno y la izaron en la verga de una galera para que toda la chusma pudiera contemplarla Estas horribles noticias sembraron por todas partes la consternación y el espanto y más principalmente en Italia y en España porque el monstruo otomano con las sangrientas garras clavadas aún en la destrozada Chipre levantaba ya la cabeza y paseaba la mirada por toda Europa buscando nueva presa en que saciar su furor y su codicia Italia y España eran las más expuestas al nuevo envite de la fiera con la cual ningún imperio de entonces podía luchar con ventaja solo y por eso acogiose en ellos la Liga santa con el entusiasmo y el ansia de quien encuentra manera de conjurar un peligro próximo y por eso también la llegada del cardenal Alejandrino considerose en España como una embajada del cielo que viniera a conferir para defender el reino la espada invencible del arcángel al más amado de sus príncipes cual era Don Juan de Austria El viaje del legado desde Barcelona a Madrid fue por,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Negative,0.7686499357223511
Italia,Máximo como si el vencedor se hubiese propuesto borrar del tiempo y de la historia los cinco llamados años transcurridos desde que Androgatho diera inicua bárbaramente muerte al emperador legítimo Gratiano Ahora Andragatho era el almirante de la escuadra de Máximo en el Mediterráneo cuando navegaba con ella por el Adriático con rumbo al puerto de Aquileia diéronle noticia de la catástrofe Seguro de que no encontraría gracia delante del vencedor se conjuró al suplicio que le aguardaba arrojándose de cabeza en las olas sin haber pensado en resistir La antigua prefectura de las Galias fue agregada a la de Italia reconstituyéndose nominalmente en cabeza de Valentiniano II joven de diez y siete años el imperio de Occidente De las dos espinas que traspasaban a Numisio y le tenían sorbidas y anuladas todas las potencias había quedado extraída de raíz la más tóxica y aguda la espina de Magno Máximo Eso había bastado para hacerle volver en sí y reconciliarlo en parte con la vida Su genio constructivo resurgió y sin abandonar sus mecánicas y su astronomía -purgada ya de todo elemento místico- dióse a madurar cierto pensamiento de carácter social y benéfico y a recabar el concurso de su nuevo,SPA4021_Costa_ElUltimoDia_annotated.xml,1900-1920,Very Negative,0.7483111619949341
